Accountability score;Administrative expenses;Charity name;Charity url;City;CN advisory;Compensation leader compensation;Compensation leader expense;Compensation leader title;Excess or deficit for year;Financial score;Fundraising expenses;Net assets;Organization type;Other revenue;Overall score;Payments to affiliates;Program expenses;State;Total contributions
100;326056.0;Alzheimer's Family Services Center;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13367;Huntington Beach;nan;138900.0;3.31;Chief Executive Officer;265463.0;92.5;297647.0;2342441.0;Human Services : Social Services;32296.0;94.69;0.0;3560313.0;CA;2464860.0
89;135846.0;Achievement Centers for Children & Families Foundation;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10383;Delray Beach;nan;;;Executive Director;83599.0;81.51;237186.0;9140716.0;Education : Youth Education Programs and Services ,;382972.0;84.78;0.0;1372626.0;FL;1446285.0
89;432566.0;Gibbes Museum of Art;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14242;Charleston;nan;153140.0;6.98;Executive Director;4082773.0;60.48;828930.0;15730115.0;Arts, Culture, Humanities : Museums;1445252.0;70.99;0.0;931629.0;SC;2687069.0
100;791176.0;Food Allergy Research & Education;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9375;McLean;nan;496768.0;3.11;Chief Executive Officer;3150680.0;87.2;2439966.0;57097314.0;Health : Medical Research;6948704.0;90.94;0.0;12727445.0;VA;12086613.0
74;1168581.0;Truman Center for National Policy;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10074;Washington;nan;131495.0;5.26;President, CEO;-32248.0;58.42;292059.0;1288009.0;Research and Public Policy : Social and Public Policy Research;1.0;65.32;0.0;1035208.0;DC;2443100.0
100;59692.0;United Way of Union County;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10152;Marysville;nan;67713.0;7.54;Executive Director;-64487.0;83.4;126798.0;971071.0;Community Development : United Ways ,;8416.0;88.26;0.0;710592.0;OH;824179.0
81;626741.0;The Museum of the African Diaspora;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15988;San Francisco;nan;178125.0;6.1;Executive Director;-539405.0;65.48;944070.0;9787755.0;Arts, Culture, Humanities : Museums;171073.0;72.13;0.0;1348174.0;CA;2086453.0
85;131241.0;Gilda's Club Grand Rapids;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8026;Grand Rapids;nan;96616.0;6.15;President;-462012.0;76.4;302315.0;3779906.0;Health : Patient and Family Support;-393206.0;80.22;0.0;1136240.0;MI;1500990.0
100;1062055.0;Preble Street;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9851;Portland;nan;104532.0;0.84;Executive Director;-319809.0;95.0;265154.0;11840537.0;Human Services : Homeless Services;132655.0;96.46;0.0;11005252.0;ME;11879997.0
96;4995106.0;Pacific Science Center;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12585;Seattle;nan;;;President & CEO;-2361053.0;72.6;1086969.0;39617079.0;Arts, Culture, Humanities : Museums;2316679.0;80.41;0.0;17999356.0;WA;8955337.0
96;338538.0;D.C. Bar Pro Bono Center;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12330;Washington;nan;176158.0;6.19;Executive Director;-85992.0;92.43;240924.0;2847911.0;Human and Civil Rights : Advocacy and Education;91997.0;93.94;0.0;2264220.0;DC;2649303.0
89;191049.0;Brighton Park Neighborhood Council;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=17105;Chicago;nan;100990.0;2.74;Executive Director;-7704.0;92.5;138121.0;1221540.0;Community Development : Housing and Neighborhood Development;565.0;90.58;0.0;3348203.0;IL;3612649.0
89;79044.0;American Friends of the Episcopal Diocese of Jerusalem;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15870;Darien;nan;118710.0;7.27;President;-426681.0;94.71;201065.0;1472704.0;International : International Peace, Security, and Affairs ,;8643.0;91.36;0.0;1351991.0;CT;1196776.0
92;879196.0;International Mountain Bicycling Association;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10677;Boulder;nan;143914.0;2.5700000000000003;President, Executive Director;185949.0;81.34;225106.0;848088.0;Human Services : Multipurpose Human Service Organizations;65093.0;85.64;0.0;4492139.0;CO;3604977.0
96;589646.0;God's Pantry Food Bank;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10293;Lexington;nan;158531.0;0.44;Chief Executive Officer;1577868.0;96.86;844671.0;11863475.0;Human Services : Food Banks, Food Pantries, and Food Distribution;45208.0;96.4;0.0;34432387.0;KY;36383558.0
100;285745.0;Global Footprint Network;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12358;Oakland;nan;111180.0;4.96;CEO;-310649.0;79.67;263027.0;1246372.0;Research and Public Policy : Non-Medical Science & Technology Research;10104.0;85.62;0.0;1689138.0;CA;1537878.0
100;123066.0;Glaucoma Research Foundation;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7917;San Francisco;nan;219953.0;5.75;President, CEO;261284.0;88.66;405545.0;8231122.0;Health : Diseases, Disorders, and Disciplines;596714.0;91.98;0.0;3291558.0;CA;3121339.0
96;171475.0;Christian Community Service Center;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6641;Houston;nan;108011.0;3.5;Executive Director;413906.0;83.51;299286.0;2538455.0;Human Services : Social Services;-11372.0;88.0;0.0;2611224.0;TX;3507263.0
90;169180.0;San Diego Center for the Blind;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9224;San Diego;nan;109000.0;6.21;Chief Executive Officer;444413.0;92.23;118930.0;8963212.0;Health : Diseases, Disorders, and Disciplines;320986.0;91.04;0.0;1464524.0;CA;1474245.0
84;660748.0;Martha's Village and Kitchen;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16424;Indio;nan;115238.0;3.19;CEO, President;242991.0;62.08;344040.0;-283441.0;Human Services : Homeless Services;542258.0;70.89;0.0;2603881.0;CA;3270141.0
78;155469.0;United Way of Davidson County;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15837;Lexington;nan;70268.0;5.98;President;-156484.0;80.92;91893.0;1288070.0;Community Development : United Ways ,;4950.0;79.4;0.0;927030.0;NC;1012958.0
90;1586215.0;SOS Children's Villages-USA;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8016;Washington;nan;292085.0;2.26;Chief Executive Officer;-4044533.0;75.45;2752179.0;4307329.0;International : Development and Relief Services;56604.0;81.25;0.0;8560385.0;DC;8797642.0
92;166468.0;Lakeshore Habitat for Humanity;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15304;Holland;nan;67155.0;2.83;Executive Director;88974.0;94.42;213567.0;3676525.0;Community Development : Housing and Neighborhood Development;121396.0;93.1;19500.0;1992129.0;MI;1087673.0
74;1756197.0;George Bush Presidential Library Foundation;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10692;College Station;nan;87692.0;2.16;Chief Executive Officer;1947114.0;65.0;536070.0;47420940.0;Arts, Culture, Humanities : Libraries, Historical Societies and Landmark Preservation;3553574.0;69.16;0.0;1756888.0;TX;2442695.0
93;1871101.0;Frontiers;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4112;Phoenix;nan;37214.0;0.11;Chief Executive Officer;909691.0;79.36;5143605.0;13978922.0;Religion : Religious Activities;239451.0;84.58;945340.0;24187010.0;AZ;31647213.0
93;54444.0;Burn Institute;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10890;San Diego;nan;80000.0;6.82;Executive Director;164260.0;87.84;14516.0;972447.0;Health : Patient and Family Support;426633.0;90.07;0.0;1102396.0;CA;802961.0
92;450908.0;Boys Hope Girls Hope, International Office;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5351;Bridgeton;nan;132591.0;3.65;President, CEO;-1087778.0;97.5;50077.0;11320483.0;Human Services : Youth Development, Shelter, and Crisis Services;432740.0;94.07;0.0;3129401.0;MO;1770419.0
85;232347.0;Boys & Girls Club of Rochester;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13896;Rochester;nan;97424.0;5.96;Executive Director;48447.0;94.7;193725.0;5438594.0;Human Services : Youth Development, Shelter, and Crisis Services;80954.0;88.75;0.0;1206685.0;MN;1551805.0
77;126255.0;Boy Scouts of America, Chattahoochee Council;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14913;Columbus;nan;;;nan;-448275.0;79.8;260891.0;7182022.0;Human Services : Youth Development, Shelter, and Crisis Services;222964.0;78.35;18133.0;1213018.0;GA;539065.0
63;1564689.0;Bible Broadcasting Network;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3361;Charlotte;nan;102056.0;0.88;Executive Director;1556767.0;93.53;450298.0;70177271.0;Religion : Religious Media and Broadcasting;891052.0;73.44;78450.0;9499820.0;NC;12180522.0
89;3143575.0;California Charter Schools Association;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13430;Los Angeles;nan;306292.0;1.34;President, CEO;225375.0;89.71;415582.0;11785716.0;Education : Education Policy and Reform;19369.0;89.34;0.0;19276916.0;CA;19929306.0
93;146392.0;New Heights Youth, Inc.;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14175;New York;nan;130000.0;7.17;Executive Director;-23652.0;87.5;95110.0;237289.0;Education : Youth Education Programs and Services;263617.0;89.86;0.0;1571478.0;NY;1480136.0
86;325848.0;Montgomery County Women's Center;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15213;Conroe;nan;102479.0;1.92;Executive Director;96765.0;94.45;550293.0;6003406.0;Human Services : Social Services;1316307.0;89.35;0.0;4440465.0;TX;4037403.0
100;779085.0;Metropolitan Ministries;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5572;Tampa;nan;174916.0;0.8200000000000001;President, CEO;559519.0;87.32;2759754.0;15692011.0;Human Services : Homeless Services;-121050.0;91.03;0.0;17662651.0;FL;21252598.0
96;290338.0;Maine Justice Foundation;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15693;Hallowell;nan;85313.0;5.4;Executive Director;1542713.0;82.4;202193.0;5567194.0;Human and Civil Rights : Advocacy and Education ,;112465.0;87.23;0.0;1085108.0;ME;3007887.0
97;1000591.0;Project Open Hand;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5822;San Francisco;nan;156895.0;1.55;Co-Chief Executive Officer;507060.0;74.32;2123464.0;6655248.0;Human Services : Social Services;457960.0;81.71;0.0;6951847.0;CA;9537155.0
100;4982147.0;Project Concern International;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4364;San Diego;nan;258164.0;0.39;Chief Executive Officer;-1751525.0;87.5;2731943.0;6190580.0;International : Development and Relief Services;-126490.0;91.16;0.0;57038704.0;CA;63127759.0
96;83525.0;Rebuilding Together Silicon Valley;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13209;San Jose;nan;132060.0;8.48;Executive Director;94754.0;97.5;128116.0;928196.0;Community Development : Housing and Neighborhood Development;-28564.0;96.66;0.0;1344254.0;CA;1679213.0
92;481096.0;Open School;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11519;Portland;nan;102987.0;2.48;Executive Director;1401274.0;86.15;351539.0;8548775.0;Education : Youth Education Programs and Services;243872.0;88.69;0.0;3308635.0;OR;5298672.0
77;214890.0;Northwest Arkansas Food Bank;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=17148;Bethel Heights;nan;119543.0;0.87;President, CEO;126090.0;100.0;425527.0;4128207.0;Human Services : Food Banks, Food Pantries, and Food Distribution;-42.0;83.73;0.0;12992895.0;AR;12712936.0
96;490269.0;Helping Up Mission;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8327;Baltimore;nan;167209.0;1.8399999999999999;Executive Director;851619.0;80.18;1275708.0;4393172.0;Human Services : Homeless Services;224434.0;85.7;600000.0;7307377.0;MD;6758138.0
74;166514.0;Variety the Children's Charity Detroit;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8471;Birmingham;nan;114570.0;4.2;Executive Director;742848.0;97.41;130324.0;3550068.0;Human Services : Social Services ,;-65314.0;81.52;4429.0;2424948.0;MI;3529948.0
93;185731.0;The Street Trust;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11886;Portland;nan;95174.0;7.58;Executive Director;-142218.0;75.43;226646.0;368260.0;Environment : Environmental Protection and Conservation;1318.0;81.93;0.0;841906.0;OR;1024607.0
100;176621.0;The Sunshine Kids Foundation;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8844;Houston;nan;82083.0;2.22;Executive Director;827306.0;94.86;274733.0;5588337.0;Health : Patient and Family Support;50378.0;96.36;0.0;3238301.0;TX;4466583.0
96;189557.0;Special Olympics Maryland;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8795;Baltimore;nan;151985.0;3.7;President & CEO;-14253.0;80.52;362163.0;1861009.0;Human Services : Multipurpose Human Service Organizations;2033172.0;85.93;0.0;3555282.0;MD;2059577.0
89;359125.0;The Hyde Collection;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11456;Glens Falls;nan;73138.0;4.14;Director;2131553.0;81.78;184263.0;24114195.0;Arts, Culture, Humanities : Museums;718853.0;84.95;0.0;1222660.0;NY;3051056.0
96;194647.0;Ronald McDonald House of Delaware;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13533;Wilmington;nan;126339.0;5.29;President and CEO;-47608.0;88.8;372990.0;11646969.0;Health : Patient and Family Support;312110.0;91.59;0.0;1819924.0;DE;2027843.0
97;4779126.0;National Wildlife Federation;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10751;Reston;nan;343694.0;0.46;President;3252042.0;73.57;7219235.0;53212679.0;Animals : Wildlife Conservation ,This rating represents consolidated financial data for these organizations:;9499418.0;81.19;0.0;61733576.0;VA;61951669.0
100;379785.0;Habitat for Humanity - North Central Georgia;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13686;Rosewell;nan;81113.0;2.2;CEO;410866.0;94.54;212663.0;6430783.0;Community Development : Housing and Neighborhood Development;589515.0;96.13;5845.0;3081944.0;GA;1821460.0
85;157515.0;The Christophers;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4532;New York;nan;124416.0;6.59;Chief Operating Officer and Vice President;-438905.0;90.25;69909.0;7560664.0;Religion : Religious Media and Broadcasting;51585.0;87.34;0.0;1659131.0;NY;1309577.0
96;342051.0;United Way of Greater Lafayette;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13679;Lafayette;nan;5397.0;0.08;Interim CEO;-343772.0;92.23;483534.0;7182512.0;Community Development : United Ways ,;133432.0;93.82;72470.0;5542088.0;IN;5835671.0
92;396727.0;Medic One Foundation;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10743;Bellevue;nan;180800.0;8.96;Executive Director;-643038.0;58.87;522839.0;2719404.0;Health : Medical Research ,;61504.0;70.37;0.0;1096867.0;WA;1311891.0
66;112729.0;Pretty Lake Camp;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14587;Mattawan;nan;;;nan;-308227.0;97.5;101266.0;6709261.0;Human Services : Youth Development, Shelter, and Crisis Services;40989.0;75.89;0.0;1255604.0;MI;690610.0
88;116434.0;Northern Plains Resource Council;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10109;Billings;nan;;;nan;181047.0;100.0;82831.0;3183092.0;Environment : Environmental Protection and Conservation;79561.0;91.51;0.0;1139329.0;MT;1239513.0
86;195438.0;The Second Step;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13192;Newtonville;nan;102871.0;5.76;Executive Director;-243629.0;77.73;239916.0;1993864.0;Human Services : Social Services;-1897.0;81.39;0.0;1347674.0;MA;1530859.0
82;600819.0;Mesorah Heritage Foundation;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4921;Brooklyn;nan;61900.0;0.61;President;-1958722.0;86.79;258246.0;4134124.0;Religion : Religious Media and Broadcasting;14562.0;84.21;0.0;9195744.0;NY;8081525.0
70;116715.0;Loving Grace Ministries;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7091;Lafayette;nan;90275.0;9.27;President;11968.0;80.41;99718.0;562195.0;Religion : Religious Media and Broadcasting;5.0;74.66;0.0;756774.0;NJ;926899.0
100;616975.0;Chicago Public Library Foundation;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10691;Chicago;nan;207936.0;2.8200000000000003;President, CEO;-2110170.0;90.0;977014.0;31191750.0;Arts, Culture, Humanities : Libraries, Historical Societies and Landmark Preservation;340477.0;92.92;0.0;5763426.0;IL;4906768.0
97;461685.0;United Way of Central Jersey;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13503;Milltown;nan;150593.0;1.74;President;-329656.0;95.0;254331.0;3907951.0;Community Development : United Ways ,;96845.0;95.87;43308.0;7932466.0;NJ;7617410.0
81;58479.0;Pittsburgh Leadership Foundation;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5174;Pittsburgh;nan;74400.0;9.7;President;132310.0;73.35;87957.0;250268.0;Human Services : Social Services;2591.0;76.85;0.0;620382.0;PA;471362.0
96;166439.0;Mission Arlington/Mission Metroplex;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8073;Arlington;nan;;;Executive Director;1936820.0;95.05;8168.0;26309974.0;Religion : Religious Activities;758913.0;95.49;0.0;3246818.0;TX;4599332.0
89;160290.0;Institute for Energy Research;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12699;Washington;nan;147186.0;6.28;Chief Executive Officer;720223.0;89.53;176038.0;2174405.0;Research and Public Policy : Social and Public Policy Research;92832.0;89.26;0.0;2005677.0;DC;2969019.0
100;532475.0;Family Giving Tree;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8283;Milpitas;nan;152000.0;2.66;Executive Director;-235873.0;87.77;326682.0;1198039.0;Human Services : Children's and Family Services;5727.0;91.35;0.0;4838310.0;CA;5455867.0
